datasets,llm,labels,higher,lower
wassa,gpt,.iri.perspective,0.0,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.2857142857142857,0.2857142857142857
wassa,gpt,.iri.perspective,0.0,0.125
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.125,0.125
wassa,gpt,.iri.perspective,0.14285714285714285,0.0
wassa,gpt,.iri.perspective,0.0,0.2
wassa,gpt,.iri.perspective,0.2,0.0
wassa,gpt,.iri.perspective,0.2,0.0
wassa,gpt,.iri.perspective,0.2,0.4
wassa,gpt,.iri.perspective,0.16666666666666666,0.5
wassa,gpt,.iri.perspective,0.0,0.14285714285714285
wassa,gpt,.iri.perspective,0.16666666666666666,0.0
wassa,gpt,.iri.perspective,0.0,0.2
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.14285714285714285
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.16666666666666666,0.0
wassa,gpt,.iri.perspective,0.16666666666666666,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.5
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.14285714285714285
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.14285714285714285,0.0
wassa,gpt,.iri.perspective,0.14285714285714285,0.0
wassa,gpt,.iri.perspective,0.16666666666666666,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.1111111111111111,0.3333333333333333
wassa,gpt,.iri.perspective,0.0,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.2857142857142857
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.14285714285714285,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.14285714285714285,0.14285714285714285
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.16666666666666666,0.0
wassa,gpt,.iri.perspective,0.0,0.1
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.14285714285714285,0.0
wassa,gpt,.iri.perspective,0.0,0.14285714285714285
wassa,gpt,.iri.perspective,0.0,0.16666666666666666
wassa,gpt,.iri.perspective,0.14285714285714285,0.14285714285714285
wassa,gpt,.iri.perspective,0.0,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.14285714285714285,0.2857142857142857
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.14285714285714285,0.2857142857142857
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.14285714285714285,0.14285714285714285
wassa,gpt,.iri.perspective,0.0,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.125
wassa,gpt,.iri.perspective,0.0,0.4444444444444444
wassa,gpt,.iri.perspective,0.16666666666666666,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.3333333333333333,0.16666666666666666
wassa,gpt,.iri.perspective,0.14285714285714285,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.3333333333333333
wassa,gpt,.iri.perspective,0.0,0.125
wassa,gpt,.iri.perspective,0.0,0.4
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.1111111111111111,0.1111111111111111
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.2
wassa,gpt,.iri.perspective,0.0,0.4
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.14285714285714285,0.2857142857142857
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.2,0.0
wassa,gpt,.iri.perspective,0.0,0.6
wassa,gpt,.iri.perspective,0.2857142857142857,0.0
wassa,gpt,.iri.perspective,0.16666666666666666,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.14285714285714285
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.5
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.16666666666666666,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.2857142857142857
wassa,gpt,.iri.perspective,0.14285714285714285,0.0
wassa,gpt,.iri.perspective,0.14285714285714285,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.5
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.16666666666666666,0.0
wassa,gpt,.iri.perspective,0.0,0.8
wassa,gpt,.iri.perspective,0.0,0.42857142857142855
wassa,gpt,.iri.perspective,0.0,0.2857142857142857
wassa,gpt,.iri.perspective,0.25,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.14285714285714285,0.0
wassa,gpt,.iri.perspective,0.0,0.3333333333333333
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.14285714285714285
wassa,gpt,.iri.perspective,0.0,0.0
wassa,gpt,.iri.perspective,0.0,0.16666666666666666
wassa,gpt,.iri.perspective,0.0,0.5
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.125,0.125
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.25,0.125
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.125,0.125
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.125,0.25
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.125,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.5
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.5
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,gpt,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.125,0.25
wassa,gpt,.iri.fantasy,0.16666666666666666,0.5
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.3333333333333333
wassa,gpt,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.125,0.125
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.2857142857142857,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.375
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.5
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.4
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.0,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.2222222222222222,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.5
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.125,0.125
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.2857142857142857
wassa,gpt,.iri.fantasy,0.0,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.25
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.2857142857142857,0.14285714285714285
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.3333333333333333
wassa,gpt,.iri.fantasy,0.1111111111111111,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,gpt,.iri.fantasy,0.125,0.125
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.42857142857142855
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.3333333333333333
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.125
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.125,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.42857142857142855
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.5714285714285714
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.0,0.8333333333333334
wassa,gpt,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.2857142857142857
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.6
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.3333333333333333,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.25
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.5
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.125
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.2857142857142857,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.25
wassa,gpt,.iri.fantasy,0.0,0.125
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.2222222222222222,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.25,0.125
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.25,0.125
wassa,gpt,.iri.fantasy,0.3333333333333333,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.2857142857142857,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.2857142857142857
wassa,gpt,.iri.fantasy,0.25,0.0
wassa,gpt,.iri.fantasy,0.125,0.5
wassa,gpt,.iri.fantasy,0.0,0.5
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.42857142857142855
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.25
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.125,0.375
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.25,0.125
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.125,0.375
wassa,gpt,.iri.fantasy,0.3333333333333333,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.5
wassa,gpt,.iri.fantasy,0.2857142857142857,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.25,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.3333333333333333,0.2222222222222222
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.125
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.125,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.4
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.1111111111111111,0.2222222222222222
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.5
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.125,0.125
wassa,gpt,.iri.fantasy,0.14285714285714285,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.0,0.5
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2857142857142857
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.5714285714285714
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.25
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.2857142857142857,0.0
wassa,gpt,.iri.fantasy,0.125,0.125
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.5
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.3333333333333333,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,gpt,.iri.fantasy,0.0,0.2
wassa,gpt,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,gpt,.iri.fantasy,0.0,0.16666666666666666
wassa,gpt,.iri.fantasy,0.16666666666666666,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.0
wassa,gpt,.iri.fantasy,0.0,0.14285714285714285
